CountryId,Index,Date,Price
MEX,IPC,2020-07-24,12838.06
MEX,IPC,2020-07-27,12838.66
MEX,IPC,2020-07-28,12835.28
MEX,IPC,2020-07-29,12822.26
MEX,IPC,2020-07-30,12379.65
MEX,IPC,2020-07-31,12313.36
MEX,IPC,2020-08-03,12646.98
MEX,IPC,2020-08-04,12600.87
MEX,IPC,2020-08-05,12660.25
MEX,IPC,2020-08-06,12591.68
MEX,IPC,2020-08-07,12674.88
MEX,IPC,2020-08-10,12687.53
MEX,IPC,2020-08-11,12946.89
MEX,IPC,2020-08-12,13058.63
MEX,IPC,2020-08-13,12993.71
MEX,IPC,2020-08-14,12901.34
MEX,IPC,2020-08-17,12920.66
MEX,IPC,2020-08-18,12881.76
MEX,IPC,2020-08-19,12977.33
MEX,IPC,2020-08-20,12830.0
MEX,IPC,2020-08-21,12764.8
MEX,IPC,2020-08-24,13066.54
MEX,IPC,2020-08-25,13061.62
MEX,IPC,2020-08-26,13190.15
MEX,IPC,2020-08-27,13096.36
MEX,IPC,2020-08-28,13033.2
MEX,IPC,2020-08-31,12945.38
MEX,IPC,2020-09-01,12974.25
MEX,IPC,2020-09-02,13243.43
MEX,IPC,2020-09-03,13057.77
MEX,IPC,2020-09-04,12842.66
MEX,IPC,2020-09-07,13100.28
MEX,IPC,2020-09-08,12968.33
MEX,IPC,2020-09-09,13237.21
MEX,IPC,2020-09-10,13208.89
MEX,IPC,2020-09-11,13202.84
MEX,IPC,2020-09-14,13193.66
MEX,IPC,2020-09-15,13217.67
MEX,IPC,2020-09-16,13255.37
MEX,IPC,2020-09-17,13208.12
RUS,MOEX,2019-12-30,13249.01
RUS,MOEX,2020-01-02,13385.93
RUS,MOEX,2020-01-03,13219.14
RUS,MOEX,2020-01-06,13126.99
RUS,MOEX,2020-01-07,13226.83
RUS,MOEX,2020-01-08,13320.18
RUS,MOEX,2020-01-09,13495.06
RUS,MOEX,2020-01-10,13483.31
RUS,MOEX,2020-01-13,13451.52
RUS,MOEX,2020-01-14,13456.49
RUS,MOEX,2020-01-15,13432.3
RUS,MOEX,2020-01-16,13429.43
RUS,MOEX,2020-01-17,13526.13
RUS,MOEX,2020-01-20,13548.94
RUS,MOEX,2020-01-21,13555.87
RUS,MOEX,2020-01-22,13515.75
RUS,MOEX,2020-01-23,13388.42
RUS,MOEX,2020-01-24,13576.68
RUS,MOEX,2020-01-27,13204.77
RUS,MOEX,2020-01-28,13323.69
RUS,MOEX,2020-01-29,13345.0
RUS,MOEX,2020-01-30,13157.12
RUS,MOEX,2020-01-31,12981.97
RUS,MOEX,2020-02-03,13045.19
RUS,MOEX,2020-02-04,13281.74
RUS,MOEX,2020-02-05,13478.33
RUS,MOEX,2020-02-06,13574.82
RUS,MOEX,2020-02-07,13513.81
RUS,MOEX,2020-02-10,13494.03
RUS,MOEX,2020-02-11,13627.84
RUS,MOEX,2020-02-12,13749.78
RUS,MOEX,2020-02-13,13745.43
RUS,MOEX,2020-02-14,13744.21
RUS,MOEX,2020-02-17,13783.89
RUS,MOEX,2020-02-18,13681.19
RUS,MOEX,2020-02-19,13789.0
RUS,MOEX,2020-02-20,13664.0
RUS,MOEX,2020-02-21,13579.33
RUS,MOEX,2020-02-24,13035.24
RUS,MOEX,2020-02-25,12790.49
RUS,MOEX,2020-02-26,12774.88
RUS,MOEX,2020-02-27,12367.46
RUS,MOEX,2020-02-28,11890.35
RUS,MOEX,2020-03-02,11857.87
RUS,MOEX,2020-03-03,11985.39
RUS,MOEX,2020-03-04,12127.69
RUS,MOEX,2020-03-05,11944.72
RUS,MOEX,2020-03-06,11541.87
RUS,MOEX,2020-03-09,10625.02
RUS,MOEX,2020-03-10,10475.49
RUS,MOEX,2020-03-11,10438.68
RUS,MOEX,2020-03-12,9161.13
RUS,MOEX,2020-03-13,9232.08
RUS,MOEX,2020-03-16,8742.25
RUS,MOEX,2020-03-17,8939.1
RUS,MOEX,2020-03-18,8441.71
RUS,MOEX,2020-03-19,8610.43
RUS,MOEX,2020-03-20,8928.95
RUS,MOEX,2020-03-23,8741.15
RUS,MOEX,2020-03-24,9700.57
RUS,MOEX,2020-03-25,9874.26
RUS,MOEX,2020-03-26,10000.96
RUS,MOEX,2020-03-27,9632.52
RUS,MOEX,2020-03-30,9815.97
RUS,MOEX,2020-03-31,9935.84
RUS,MOEX,2020-04-01,9544.75
RUS,MOEX,2020-04-02,9570.82
RUS,MOEX,2020-04-03,9525.77
RUS,MOEX,2020-04-06,10075.17
RUS,MOEX,2020-04-07,10356.7
RUS,MOEX,2020-04-08,10332.89
RUS,MOEX,2020-04-09,10564.74
RUS,MOEX,2020-04-14,10696.56
RUS,MOEX,2020-04-15,10279.76
RUS,MOEX,2020-04-16,10301.54
RUS,MOEX,2020-04-17,10625.78
RUS,MOEX,2020-04-20,10675.9
RUS,MOEX,2020-04-21,10249.85
RUS,MOEX,2020-04-22,10415.03
RUS,MOEX,2020-04-23,10513.79
RUS,MOEX,2020-04-24,10336.09
RUS,MOEX,2020-04-27,10659.99
RUS,MOEX,2020-04-28,10795.63
RUS,MOEX,2020-04-29,11107.74
RUS,MOEX,2020-04-30,10861.64
RUS,MOEX,2020-05-04,10466.8
RUS,MOEX,2020-05-05,10729.46
RUS,MOEX,2020-05-06,10606.2
RUS,MOEX,2020-05-07,10759.27
RUS,MOEX,2020-05-08,10904.48
RUS,MOEX,2020-05-11,10824.99
RUS,MOEX,2020-05-12,10819.5
RUS,MOEX,2020-05-13,10542.66
RUS,MOEX,2020-05-14,10337.02
RUS,MOEX,2020-05-15,10465.17
RUS,MOEX,2020-05-18,11058.87
RUS,MOEX,2020-05-19,11075.29
RUS,MOEX,2020-05-20,11223.71
RUS,MOEX,2020-05-21,11065.93
RUS,MOEX,2020-05-22,11073.87
RUS,MOEX,2020-05-25,11391.28
RUS,MOEX,2020-05-26,11504.65
RUS,MOEX,2020-05-27,11657.69
RUS,MOEX,2020-05-28,11781.13
RUS,MOEX,2020-05-29,11586.85
RUS,MOEX,2020-06-02,12021.28
RUS,MOEX,2020-06-03,12487.36
RUS,MOEX,2020-06-04,12430.56
RUS,MOEX,2020-06-05,12847.68
RUS,MOEX,2020-06-08,12819.59
RUS,MOEX,2020-06-09,12617.99
RUS,MOEX,2020-06-10,12530.16
RUS,MOEX,2020-06-11,11970.29
RUS,MOEX,2020-06-12,11949.28
RUS,MOEX,2020-06-15,11911.35
RUS,MOEX,2020-06-16,12315.66
RUS,MOEX,2020-06-17,12382.14
RUS,MOEX,2020-06-18,12281.53
RUS,MOEX,2020-06-19,12330.76
RUS,MOEX,2020-06-22,12262.97
RUS,MOEX,2020-06-23,12523.76
RUS,MOEX,2020-06-24,12093.94
RUS,MOEX,2020-06-25,12177.87
RUS,MOEX,2020-06-26,12089.39
RUS,MOEX,2020-06-29,12232.12
RUS,MOEX,2020-06-30,12310.93
RUS,MOEX,2020-07-01,12260.57
RUS,MOEX,2020-07-02,12608.46
RUS,MOEX,2020-07-03,12528.18
RUS,MOEX,2020-07-06,12733.45
RUS,MOEX,2020-07-07,12616.8
RUS,MOEX,2020-07-08,12494.81
RUS,MOEX,2020-07-09,12489.46
RUS,MOEX,2020-07-10,12633.71
RUS,MOEX,2020-07-13,12799.97
RUS,MOEX,2020-07-14,12697.36
RUS,MOEX,2020-07-15,12930.98
RUS,MOEX,2020-07-16,12874.97
RUS,MOEX,2020-07-17,12919.61
RUS,MOEX,2020-07-20,13046.92
RUS,MOEX,2020-07-21,13171.83
RUS,MOEX,2020-07-22,13104.25
RUS,MOEX,2020-07-23,13103.39
RUS,MOEX,2020-07-24,12838.06
RUS,MOEX,2020-07-27,12838.66
RUS,MOEX,2020-07-28,12835.28
RUS,MOEX,2020-07-29,12822.26
RUS,MOEX,2020-07-30,12379.65
RUS,MOEX,2020-07-31,12313.36
RUS,MOEX,2020-08-03,12646.98
RUS,MOEX,2020-08-04,12600.87
RUS,MOEX,2020-08-05,12660.25
RUS,MOEX,2020-08-06,12591.68
RUS,MOEX,2020-08-07,12674.88
RUS,MOEX,2020-08-10,12687.53
RUS,MOEX,2020-08-11,12946.89
RUS,MOEX,2020-08-12,13058.63
RUS,MOEX,2020-08-13,12993.71
RUS,MOEX,2020-08-14,12901.34
RUS,MOEX,2020-08-17,12920.66
RUS,MOEX,2020-08-18,12881.76
RUS,MOEX,2020-08-19,12977.33
RUS,MOEX,2020-08-20,12830.0
RUS,MOEX,2020-08-21,12764.8
RUS,MOEX,2020-08-24,13066.54
RUS,MOEX,2020-08-25,13061.62
RUS,MOEX,2020-08-26,13190.15
RUS,MOEX,2020-08-27,13096.36
RUS,MOEX,2020-08-28,13033.2
RUS,MOEX,2020-08-31,12945.38
RUS,MOEX,2020-09-01,12974.25
RUS,MOEX,2020-09-02,13243.43
RUS,MOEX,2020-09-03,13057.77
RUS,MOEX,2020-09-04,12842.66
RUS,MOEX,2020-09-07,13100.28
RUS,MOEX,2020-09-08,12968.33
RUS,MOEX,2020-09-09,13237.21
RUS,MOEX,2020-09-10,13208.89
RUS,MOEX,2020-09-11,13202.84
RUS,MOEX,2020-09-14,13193.66
RUS,MOEX,2020-09-15,13217.67
RUS,MOEX,2020-09-16,13255.37
RUS,MOEX,2020-09-17,13208.12
ESP,IBEX,2019-12-30,13249.01
ESP,IBEX,2020-01-02,13385.93
ESP,IBEX,2020-01-03,13219.14
ESP,IBEX,2020-01-06,13126.99
ESP,IBEX,2020-01-07,13226.83
ESP,IBEX,2020-01-08,13320.18
ESP,IBEX,2020-01-09,13495.06
ESP,IBEX,2020-01-10,13483.31
ESP,IBEX,2020-01-13,13451.52
ESP,IBEX,2020-01-14,13456.49
ESP,IBEX,2020-01-15,13432.3
ESP,IBEX,2020-01-16,13429.43
ESP,IBEX,2020-01-17,13526.13
ESP,IBEX,2020-01-20,13548.94
ESP,IBEX,2020-01-21,13555.87
ESP,IBEX,2020-01-22,13515.75
ESP,IBEX,2020-01-23,13388.42
ESP,IBEX,2020-01-24,13576.68
ESP,IBEX,2020-01-27,13204.77
ESP,IBEX,2020-01-28,13323.69
ESP,IBEX,2020-01-29,13345.0
ESP,IBEX,2020-01-30,13157.12
ESP,IBEX,2020-01-31,12981.97
ESP,IBEX,2020-02-03,13045.19
ESP,IBEX,2020-02-04,13281.74
ESP,IBEX,2020-02-05,13478.33
ESP,IBEX,2020-02-06,13574.82
ESP,IBEX,2020-02-07,13513.81
ESP,IBEX,2020-02-10,13494.03
ESP,IBEX,2020-02-11,13627.84
ESP,IBEX,2020-02-12,13749.78
ESP,IBEX,2020-02-13,13745.43
ESP,IBEX,2020-02-14,13744.21
ESP,IBEX,2020-02-17,13783.89
ESP,IBEX,2020-02-18,13681.19
ESP,IBEX,2020-02-19,13789.0
ESP,IBEX,2020-02-20,13664.0
ESP,IBEX,2020-02-21,13579.33
ESP,IBEX,2020-02-24,13035.24
ESP,IBEX,2020-02-25,12790.49
ESP,IBEX,2020-02-26,12774.88
ESP,IBEX,2020-02-27,12367.46
ESP,IBEX,2020-02-28,11890.35
ESP,IBEX,2020-03-02,11857.87
ESP,IBEX,2020-03-03,11985.39
ESP,IBEX,2020-03-04,12127.69
ESP,IBEX,2020-03-05,11944.72
ESP,IBEX,2020-03-06,11541.87
ESP,IBEX,2020-03-09,10625.02
ESP,IBEX,2020-03-10,10475.49
ESP,IBEX,2020-03-11,10438.68
ESP,IBEX,2020-03-12,9161.13
ESP,IBEX,2020-03-13,9232.08
ESP,IBEX,2020-03-16,8742.25
ESP,IBEX,2020-03-17,8939.1
ESP,IBEX,2020-03-18,8441.71
ESP,IBEX,2020-03-19,8610.43
ESP,IBEX,2020-03-20,8928.95
ESP,IBEX,2020-03-23,8741.15
ESP,IBEX,2020-03-24,9700.57
ESP,IBEX,2020-03-25,9874.26
ESP,IBEX,2020-03-26,10000.96
ESP,IBEX,2020-03-27,9632.52
ESP,IBEX,2020-03-30,9815.97
ESP,IBEX,2020-03-31,9935.84
ESP,IBEX,2020-04-01,9544.75
ESP,IBEX,2020-04-02,9570.82
ESP,IBEX,2020-04-03,9525.77
ESP,IBEX,2020-04-06,10075.17
ESP,IBEX,2020-04-07,10356.7
ESP,IBEX,2020-04-08,10332.89
ESP,IBEX,2020-04-09,10564.74
ESP,IBEX,2020-04-14,10696.56
ESP,IBEX,2020-04-15,10279.76
ESP,IBEX,2020-04-16,10301.54
ESP,IBEX,2020-04-17,10625.78
ESP,IBEX,2020-04-20,10675.9
ESP,IBEX,2020-04-21,10249.85
ESP,IBEX,2020-04-22,10415.03
ESP,IBEX,2020-04-23,10513.79
ESP,IBEX,2020-04-24,10336.09
ESP,IBEX,2020-04-27,10659.99
ESP,IBEX,2020-04-28,10795.63
ESP,IBEX,2020-04-29,11107.74
ESP,IBEX,2020-04-30,10861.64
ESP,IBEX,2020-05-04,10466.8
ESP,IBEX,2020-05-05,10729.46
ESP,IBEX,2020-05-06,10606.2
ESP,IBEX,2020-05-07,10759.27
ESP,IBEX,2020-05-08,10904.48
ESP,IBEX,2020-05-11,10824.99
ESP,IBEX,2020-05-12,10819.5
ESP,IBEX,2020-05-13,10542.66
ESP,IBEX,2020-05-14,10337.02
ESP,IBEX,2020-05-15,10465.17
ESP,IBEX,2020-05-18,11058.87
ESP,IBEX,2020-05-19,11075.29
ESP,IBEX,2020-05-20,11223.71
ESP,IBEX,2020-05-21,11065.93
ESP,IBEX,2020-05-22,11073.87
ESP,IBEX,2020-05-25,11391.28
ESP,IBEX,2020-05-26,11504.65
ESP,IBEX,2020-05-27,11657.69
ESP,IBEX,2020-05-28,11781.13
ESP,IBEX,2020-05-29,11586.85
ESP,IBEX,2020-06-02,12021.28
ESP,IBEX,2020-06-03,12487.36
ESP,IBEX,2020-06-04,12430.56
ESP,IBEX,2020-06-05,12847.68
ESP,IBEX,2020-06-08,12819.59
ESP,IBEX,2020-06-09,12617.99
ESP,IBEX,2020-06-10,12530.16
ESP,IBEX,2020-06-11,11970.29
ESP,IBEX,2020-06-12,11949.28
ESP,IBEX,2020-06-15,11911.35
ESP,IBEX,2020-06-16,12315.66
ESP,IBEX,2020-06-17,12382.14
ESP,IBEX,2020-06-18,12281.53
ESP,IBEX,2020-06-19,12330.76
ESP,IBEX,2020-06-22,12262.97
ESP,IBEX,2020-06-23,12523.76
ESP,IBEX,2020-06-24,12093.94
ESP,IBEX,2020-06-25,12177.87
ESP,IBEX,2020-06-26,12089.39
ESP,IBEX,2020-06-29,12232.12
ESP,IBEX,2020-06-30,12310.93
ESP,IBEX,2020-07-01,12260.57
ESP,IBEX,2020-07-02,12608.46
ESP,IBEX,2020-07-03,12528.18
ESP,IBEX,2020-07-06,12733.45
ESP,IBEX,2020-07-07,12616.8
ESP,IBEX,2020-07-08,12494.81
ESP,IBEX,2020-07-09,12489.46
ESP,IBEX,2020-07-10,12633.71
ESP,IBEX,2020-07-13,12799.97
ESP,IBEX,2020-07-14,12697.36
ESP,IBEX,2020-07-15,12930.98
ESP,IBEX,2020-07-16,12874.97
ESP,IBEX,2020-07-17,12919.61
ESP,IBEX,2020-07-20,13046.92
ESP,IBEX,2020-07-21,13171.83
ESP,IBEX,2020-07-22,13104.25
ESP,IBEX,2020-07-23,13103.39
ESP,IBEX,2020-07-24,12838.06
ESP,IBEX,2020-07-27,12838.66
ESP,IBEX,2020-07-28,12835.28
ESP,IBEX,2020-07-29,12822.26
ESP,IBEX,2020-07-30,12379.65
ESP,IBEX,2020-07-31,12313.36
ESP,IBEX,2020-08-03,12646.98
ESP,IBEX,2020-08-04,12600.87
ESP,IBEX,2020-08-05,12660.25
ESP,IBEX,2020-08-06,12591.68
ESP,IBEX,2020-08-07,12674.88
ESP,IBEX,2020-08-10,12687.53
ESP,IBEX,2020-08-11,12946.89
ESP,IBEX,2020-08-12,13058.63
ESP,IBEX,2020-08-13,12993.71
ESP,IBEX,2020-08-14,12901.34
ESP,IBEX,2020-08-17,12920.66
ESP,IBEX,2020-08-18,12881.76
ESP,IBEX,2020-08-19,12977.33
ESP,IBEX,2020-08-20,12830.0
ESP,IBEX,2020-08-21,12764.8
ESP,IBEX,2020-08-24,13066.54
ESP,IBEX,2020-08-25,13061.62
ESP,IBEX,2020-08-26,13190.15
ESP,IBEX,2020-08-27,13096.36
ESP,IBEX,2020-08-28,13033.2
ESP,IBEX,2020-08-31,12945.38
ESP,IBEX,2020-09-01,12974.25
ESP,IBEX,2020-09-02,13243.43
ESP,IBEX,2020-09-03,13057.77
ESP,IBEX,2020-09-04,12842.66
ESP,IBEX,2020-09-07,13100.28
ESP,IBEX,2020-09-08,12968.33
ESP,IBEX,2020-09-09,13237.21
ESP,IBEX,2020-09-10,13208.89
ESP,IBEX,2020-09-11,13202.84
ESP,IBEX,2020-09-14,13193.66
ESP,IBEX,2020-09-15,13217.67
ESP,IBEX,2020-09-16,13255.37
ESP,IBEX,2020-09-17,13208.12
GBR,UKX,2019-12-30,13249.01
GBR,UKX,2020-01-02,13385.93
GBR,UKX,2020-01-03,13219.14
GBR,UKX,2020-01-06,13126.99
GBR,UKX,2020-01-07,13226.83
GBR,UKX,2020-01-08,13320.18
GBR,UKX,2020-01-09,13495.06
GBR,UKX,2020-01-10,13483.31
GBR,UKX,2020-01-13,13451.52
GBR,UKX,2020-01-14,13456.49
GBR,UKX,2020-01-15,13432.3
GBR,UKX,2020-01-16,13429.43
GBR,UKX,2020-01-17,13526.13
GBR,UKX,2020-01-20,13548.94
GBR,UKX,2020-01-21,13555.87
GBR,UKX,2020-01-22,13515.75
GBR,UKX,2020-01-23,13388.42
GBR,UKX,2020-01-24,13576.68
GBR,UKX,2020-01-27,13204.77
GBR,UKX,2020-01-28,13323.69
GBR,UKX,2020-01-29,13345.0
GBR,UKX,2020-01-30,13157.12
GBR,UKX,2020-01-31,12981.97
GBR,UKX,2020-02-03,13045.19
GBR,UKX,2020-02-04,13281.74
GBR,UKX,2020-02-05,13478.33
GBR,UKX,2020-02-06,13574.82
GBR,UKX,2020-02-07,13513.81
GBR,UKX,2020-02-10,13494.03
GBR,UKX,2020-02-11,13627.84
GBR,UKX,2020-02-12,13749.78
GBR,UKX,2020-02-13,13745.43
GBR,UKX,2020-02-14,13744.21
GBR,UKX,2020-02-17,13783.89
GBR,UKX,2020-02-18,13681.19
GBR,UKX,2020-02-19,13789.0
GBR,UKX,2020-02-20,13664.0
GBR,UKX,2020-02-21,13579.33
GBR,UKX,2020-02-24,13035.24
GBR,UKX,2020-02-25,12790.49
GBR,UKX,2020-02-26,12774.88
GBR,UKX,2020-02-27,12367.46
GBR,UKX,2020-02-28,11890.35
GBR,UKX,2020-03-02,11857.87
GBR,UKX,2020-03-03,11985.39
GBR,UKX,2020-03-04,12127.69
GBR,UKX,2020-03-05,11944.72
GBR,UKX,2020-03-06,11541.87
GBR,UKX,2020-03-09,10625.02
GBR,UKX,2020-03-10,10475.49
GBR,UKX,2020-03-11,10438.68
GBR,UKX,2020-03-12,9161.13
GBR,UKX,2020-03-13,9232.08
GBR,UKX,2020-03-16,8742.25
GBR,UKX,2020-03-17,8939.1
GBR,UKX,2020-03-18,8441.71
GBR,UKX,2020-03-19,8610.43
GBR,UKX,2020-03-20,8928.95
GBR,UKX,2020-03-23,8741.15
GBR,UKX,2020-03-24,9700.57
GBR,UKX,2020-03-25,9874.26
GBR,UKX,2020-03-26,10000.96
GBR,UKX,2020-03-27,9632.52
GBR,UKX,2020-03-30,9815.97
GBR,UKX,2020-03-31,9935.84
GBR,UKX,2020-04-01,9544.75
GBR,UKX,2020-04-02,9570.82
GBR,UKX,2020-04-03,9525.77
GBR,UKX,2020-04-06,10075.17
GBR,UKX,2020-04-07,10356.7
GBR,UKX,2020-04-08,10332.89
GBR,UKX,2020-04-09,10564.74
GBR,UKX,2020-04-14,10696.56
GBR,UKX,2020-04-15,10279.76
GBR,UKX,2020-04-16,10301.54
GBR,UKX,2020-04-17,10625.78
GBR,UKX,2020-04-20,10675.9
GBR,UKX,2020-04-21,10249.85
GBR,UKX,2020-04-22,10415.03
GBR,UKX,2020-04-23,10513.79
GBR,UKX,2020-04-24,10336.09
GBR,UKX,2020-04-27,10659.99
GBR,UKX,2020-04-28,10795.63
GBR,UKX,2020-04-29,11107.74
GBR,UKX,2020-04-30,10861.64
GBR,UKX,2020-05-04,10466.8
GBR,UKX,2020-05-05,10729.46
GBR,UKX,2020-05-06,10606.2
GBR,UKX,2020-05-07,10759.27
GBR,UKX,2020-05-08,10904.48
GBR,UKX,2020-05-11,10824.99
GBR,UKX,2020-05-12,10819.5
GBR,UKX,2020-05-13,10542.66
GBR,UKX,2020-05-14,10337.02
GBR,UKX,2020-05-15,10465.17
GBR,UKX,2020-05-18,11058.87
GBR,UKX,2020-05-19,11075.29
GBR,UKX,2020-05-20,11223.71
GBR,UKX,2020-05-21,11065.93
GBR,UKX,2020-05-22,11073.87
GBR,UKX,2020-05-25,11391.28
GBR,UKX,2020-05-26,11504.65
GBR,UKX,2020-05-27,11657.69
GBR,UKX,2020-05-28,11781.13
GBR,UKX,2020-05-29,11586.85
GBR,UKX,2020-06-02,12021.28
GBR,UKX,2020-06-03,12487.36
GBR,UKX,2020-06-04,12430.56
GBR,UKX,2020-06-05,12847.68
GBR,UKX,2020-06-08,12819.59
GBR,UKX,2020-06-09,12617.99
GBR,UKX,2020-06-10,12530.16
GBR,UKX,2020-06-11,11970.29
GBR,UKX,2020-06-12,11949.28
GBR,UKX,2020-06-15,11911.35
GBR,UKX,2020-06-16,12315.66
GBR,UKX,2020-06-17,12382.14
GBR,UKX,2020-06-18,12281.53
GBR,UKX,2020-06-19,12330.76
GBR,UKX,2020-06-22,12262.97
GBR,UKX,2020-06-23,12523.76
GBR,UKX,2020-06-24,12093.94
GBR,UKX,2020-06-25,12177.87
GBR,UKX,2020-06-26,12089.39
GBR,UKX,2020-06-29,12232.12
GBR,UKX,2020-06-30,12310.93
GBR,UKX,2020-07-01,12260.57
GBR,UKX,2020-07-02,12608.46
GBR,UKX,2020-07-03,12528.18
GBR,UKX,2020-07-06,12733.45
GBR,UKX,2020-07-07,12616.8
GBR,UKX,2020-07-08,12494.81
GBR,UKX,2020-07-09,12489.46
GBR,UKX,2020-07-10,12633.71
GBR,UKX,2020-07-13,12799.97
GBR,UKX,2020-07-14,12697.36
GBR,UKX,2020-07-15,12930.98
GBR,UKX,2020-07-16,12874.97
GBR,UKX,2020-07-17,12919.61
GBR,UKX,2020-07-20,13046.92
GBR,UKX,2020-07-21,13171.83
GBR,UKX,2020-07-22,13104.25
GBR,UKX,2020-07-23,13103.39
GBR,UKX,2020-07-24,12838.06
GBR,UKX,2020-07-27,12838.66
GBR,UKX,2020-07-28,12835.28
GBR,UKX,2020-07-29,12822.26
GBR,UKX,2020-07-30,12379.65
GBR,UKX,2020-07-31,12313.36
GBR,UKX,2020-08-03,12646.98
GBR,UKX,2020-08-04,12600.87
GBR,UKX,2020-08-05,12660.25
GBR,UKX,2020-08-06,12591.68
GBR,UKX,2020-08-07,12674.88
GBR,UKX,2020-08-10,12687.53
GBR,UKX,2020-08-11,12946.89
GBR,UKX,2020-08-12,13058.63
GBR,UKX,2020-08-13,12993.71
GBR,UKX,2020-08-14,12901.34
GBR,UKX,2020-08-17,12920.66
GBR,UKX,2020-08-18,12881.76
GBR,UKX,2020-08-19,12977.33
GBR,UKX,2020-08-20,12830.0
GBR,UKX,2020-08-21,12764.8
GBR,UKX,2020-08-24,13066.54
GBR,UKX,2020-08-25,13061.62
GBR,UKX,2020-08-26,13190.15
GBR,UKX,2020-08-27,13096.36
GBR,UKX,2020-08-28,13033.2
GBR,UKX,2020-08-31,12945.38
GBR,UKX,2020-09-01,12974.25
GBR,UKX,2020-09-02,13243.43
GBR,UKX,2020-09-03,13057.77
GBR,UKX,2020-09-04,12842.66
GBR,UKX,2020-09-07,13100.28
GBR,UKX,2020-09-08,12968.33
GBR,UKX,2020-09-09,13237.21
GBR,UKX,2020-09-10,13208.89
GBR,UKX,2020-09-11,13202.84
GBR,UKX,2020-09-14,13193.66
GBR,UKX,2020-09-15,13217.67
GBR,UKX,2020-09-16,13255.37
GBR,UKX,2020-09-17,13208.12
